"id","kind","item","owner","evidence_location","completion_claim","note","anchor","line","fingerprint"
"table.12_2_independent_flags.494.45","evidence_requirement","Skills | telemetry drain | Stop Skills delivery; local durable queue retained","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#table.12_2_independent_flags.494.45","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","table.12_2_independent_flags.494.45","494","49c4747fb37857dd56fa06a6a73b45e6266e270f72c0e1234e56337a617c4ae2"
"prose.12_2_independent_flags.496.1","gate","Flags must not be implemented as one shared `linkbrainSkillsEnabled` switch","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.12_2_independent_flags.496.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.12_2_independent_flags.496.1","496","717d410db094ffa975b0380db337c841c9c460990636b712ffe4cf4db3c3f304"
"list.12_3_change_application.500.1","evidence_requirement","managed MCP changes may use the supported hot-apply path after validation","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.12_3_change_application.500.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.12_3_change_application.500.1","500","afe920c048f52aace4606bebb5fb9860d281e17d3b951b8e6243784da860bd0d"
"list.12_3_change_application.501.2","evidence_requirement","plugin config and plugin code changes require a controlled Lisa Gateway restart","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.12_3_change_application.501.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.12_3_change_application.501.2","501","46b790abc8eecdc31906fc06f75ca91ea2533f6eee771bba398a0881a76e3788"
"list.12_3_change_application.502.3","evidence_requirement","credential rotation follows Platform issuance, overlap, verification, and revocation order","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.12_3_change_application.502.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.12_3_change_application.502.3","502","7cd397f89b4c2a82059f4770a38e932c25fe7fa860c8d0b5287ae815917b4d79"
"list.12_3_change_application.503.4","evidence_requirement","no operator pastes a secret into a command line or process argument","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.12_3_change_application.503.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.12_3_change_application.503.4","503","f32b6e629385b387ca5ac13852c1cea8717a0ba3fd554e415944e87875f2cf82"
"list.12_3_change_application.504.5","evidence_requirement","every change has a same-domain rollback step and a proof that the other domain stayed unchanged","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.12_3_change_application.504.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.12_3_change_application.504.5","504","9ad5ac2ab8961d74e6230bd1bbe94b1b66dd8a056ce78e198ad9cce4856b0794"
"prose.13_execution_governance.508.1","evidence_requirement","Every phase follows the repository coordination protocol before product work:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.13_execution_governance.508.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.13_execution_governance.508.1","508","e1410c8e49333590efc3b17944d4adec74379a8d1c120613bda026c398cc7ab0"
"list.13_execution_governance.510.1","task","Register one unique active session record with platform, machine, surface, execution location, role, and Orchestrator key","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_execution_governance.510.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_execution_governance.510.1","510","f8adc9722721014b9c087aea504cca5371d50bebd18e400ba99aa78b1cf7301c"
"list.13_execution_governance.511.2","task","Refresh Git branch, tracking, remotes, worktrees, stash, dashboard, overlapping active records, and recent handoffs","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_execution_governance.511.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_execution_governance.511.2","511","daa5cf5c9353fabced4a9e66927946c332cf82a6afee52fdcee404f7f9025a35"
"list.13_execution_governance.512.3","task","Use one task branch and a separate worktree/clone for simultaneous work","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_execution_governance.512.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_execution_governance.512.3","512","d4fc7b84f3db7042bc00590ee8b1a38847dae87c46013257b163c2dc03ec85c3"
"list.13_execution_governance.513.4","task","Stop only the conflicting action if another session owns the same file, runtime, credential, service, or functional area","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_execution_governance.513.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_execution_governance.513.4","513","3b1bcf2318d71b2c22af58741457cdd8a8269fb62e13ef1c9fd64e14b06e754b"
"list.13_execution_governance.514.5","task","Preserve unrelated and uncommitted work","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_execution_governance.514.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_execution_governance.514.5","514","30bc264074e1cda1d65065ff3b1a02002d0fd2427f7c878e6c9f5ae9f14ae6f6"
"list.13_execution_governance.515.6","task","Record material decisions, evidence, owner, impact, and approval status during the work","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_execution_governance.515.6","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_execution_governance.515.6","515","2c652776e72264929b13a02ace56a5f0dd66c840f45a6a4a66e2db89d32c0a74"
"list.13_execution_governance.516.7","task","Submit a dated handoff and completed session record at every phase boundary","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_execution_governance.516.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_execution_governance.516.7","516","cf7aba8d8ebf852985281cd2a99b0a4b9dc14af32fc974ee5c6ca2fb23f8e419"
"list.13_execution_governance.517.8","task","Ask the matching Orchestrator to refresh the dashboard; do not treat the Orchestrator as a permission gate for a direct Principal assignment","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_execution_governance.517.8","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_execution_governance.517.8","517","2986df1a6f7a93de2e0d537abfe19b4e4e110e4d62ab47b520eb58cf072343b6"
"prose.13_execution_governance.519.1","evidence_requirement","Each implementation phase must start by re-reading root `AGENTS.md`, every scoped `AGENTS.md`, `docs/agent-briefing.md`, `docs/agent-coordination.md`, `docs/current-status.md`, relevant active session records, and the latest domain handoffs. Dependency and external API behavior must be verified from current source/docs/types and live proof when feasible","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.13_execution_governance.519.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.13_execution_governance.519.1","519","888f806711a2312673db34200077413fd196d5b401a0769e9e9f79bff4b0963f"
"prose.13_1_four_agent_execution_model.523.1","evidence_requirement","Implementation is performed concurrently by four repository-specific Cursor agents using the Principal-assigned **Grok 4.5 High** model:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.13_1_four_agent_execution_model.523.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.13_1_four_agent_execution_model.523.1","523","3739d45f1df553da62e48e204e0cd92f584b7f1a041f673b26b1908349cc1836"
"list.13_1_four_agent_execution_model.525.1","task","LiNKbrain execution agent","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_1_four_agent_execution_model.525.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_1_four_agent_execution_model.525.1","525","91261037cd3b98a83e010d8cd3f393758b805d722126d3b5ccac3ef52edf82b4"
"list.13_1_four_agent_execution_model.526.2","task","LiNKskills execution agent","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_1_four_agent_execution_model.526.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_1_four_agent_execution_model.526.2","526","d812deb3ca2e88f78547ec2bf5abdbb38783f9d6853833eeaadd4f24fe4bcabc"
"list.13_1_four_agent_execution_model.527.3","task","LiNKplatform execution agent","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_1_four_agent_execution_model.527.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_1_four_agent_execution_model.527.3","527","f8af9d9db0a381422eaee163017fdc871dff56aeb1a3f8e114f43e9e4fbb8b26"
"list.13_1_four_agent_execution_model.528.4","task","OpenClaw Prime execution agent","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_1_four_agent_execution_model.528.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_1_four_agent_execution_model.528.4","528","e705e26707e45cec9450cd76aab3baef7f8540d57a52bdcf6e199ec38577c2d4"
"prose.13_1_four_agent_execution_model.530.1","evidence_requirement","Each execution agent requires:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.13_1_four_agent_execution_model.530.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.13_1_four_agent_execution_model.530.1","530","bbc8efbfe864bdf279a1e9ad8d44495a65407193c1aa11a3e042fcde3640b36a"
"list.13_1_four_agent_execution_model.532.5","task","its assigned repository and only the ownership granted by that repository's plan and rules","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_1_four_agent_execution_model.532.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_1_four_agent_execution_model.532.5","532","2c75e2815024d9a8fdb15d30e6efbe03a7c3d940171ba27995850e506165f71c"
"list.13_1_four_agent_execution_model.533.6","task","a separate checkout or worktree where required by repository coordination or concurrent ownership","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_1_four_agent_execution_model.533.6","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_1_four_agent_execution_model.533.6","533","684bd7d1f8e0edde7d610a30c9034bbf6513dd6796c11691713e46b5b410ea83"
"list.13_1_four_agent_execution_model.534.7","task","a dedicated implementation branch","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.13_1_four_agent_execution_model.534.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.13_1_four_agent_execution_model.534.7","534","cbaec856a30185dcc1b17a29729ef2b59ab8d2aab6942f23f9fcfcfb2770063b"
